unique_id,ds,y,unit_price
TARTELETTE FRAISE,21-06-2022,0,3.5
TARTELETTE FRAISE,22-06-2022,0,3.5
TARTELETTE FRAISE,23-06-2022,0,3.5
TARTELETTE FRAISE,24-06-2022,0,3.5
TARTELETTE FRAISE,25-06-2022,0,3.5
TARTELETTE FRAISE,26-06-2022,21,3.5
TARTELETTE FRAISE,27-06-2022,0,3.5
TARTELETTE FRAISE,28-06-2022,0,3.5
TARTELETTE FRAISE,29-06-2022,0,3.5
TARTELETTE FRAISE,30-06-2022,0,3.5
TARTELETTE FRAISE,01-07-2022,0,3.5
TARTELETTE FRAISE,02-07-2022,14,3.5
TARTELETTE FRAISE,03-07-2022,24.5,3.5
TARTELETTE FRAISE,04-07-2022,0,3.5
TARTELETTE FRAISE,05-07-2022,0,3.5
TARTELETTE FRAISE,06-07-2022,0,3.5
TARTELETTE FRAISE,07-07-2022,0,3.5
TARTELETTE FRAISE,08-07-2022,0,3.5
TARTELETTE FRAISE,09-07-2022,21,3.5
TARTELETTE FRAISE,10-07-2022,31.5,3.5
TARTELETTE FRAISE,11-07-2022,10.5,3.5
TARTELETTE FRAISE,12-07-2022,7,3.5
TARTELETTE FRAISE,13-07-2022,3.5,3.5
TARTELETTE FRAISE,14-07-2022,31.5,3.5
TARTELETTE FRAISE,15-07-2022,0,3.5
TARTELETTE FRAISE,16-07-2022,10.5,3.5
TARTELETTE FRAISE,17-07-2022,10.5,3.5
TARTELETTE FRAISE,18-07-2022,14,3.5
TARTELETTE FRAISE,19-07-2022,0,3.5
TARTELETTE FRAISE,20-07-2022,0,3.5
TARTELETTE FRAISE,21-07-2022,7,3.5
TARTELETTE FRAISE,22-07-2022,10.5,3.5
TARTELETTE FRAISE,23-07-2022,10.5,3.5
TARTELETTE FRAISE,24-07-2022,21,3.5
TARTELETTE FRAISE,25-07-2022,0,3.5
TARTELETTE FRAISE,26-07-2022,0,3.5
TARTELETTE FRAISE,27-07-2022,0,3.5
TARTELETTE FRAISE,28-07-2022,3.5,3.5
TARTELETTE FRAISE,29-07-2022,3.5,3.5
TARTELETTE FRAISE,30-07-2022,24.5,3.5
TARTELETTE FRAISE,31-07-2022,42,3.5
TARTELETTE FRAISE,01-08-2022,7,3.5
TARTELETTE FRAISE,02-08-2022,7,3.5
TARTELETTE FRAISE,03-08-2022,3.5,3.5
TARTELETTE FRAISE,04-08-2022,10.5,3.5
TARTELETTE FRAISE,05-08-2022,24.5,3.5
TARTELETTE FRAISE,06-08-2022,14,3.5
TARTELETTE FRAISE,07-08-2022,59.5,3.5
TARTELETTE FRAISE,08-08-2022,3.5,3.5
TARTELETTE FRAISE,09-08-2022,7,3.5
TARTELETTE FRAISE,10-08-2022,10.5,3.5
TARTELETTE FRAISE,11-08-2022,21,3.5
TARTELETTE FRAISE,12-08-2022,14,3.5
TARTELETTE FRAISE,13-08-2022,24.5,3.5
TARTELETTE FRAISE,14-08-2022,42,3.5
TARTELETTE FRAISE,15-08-2022,66.5,3.5
TARTELETTE FRAISE,16-08-2022,17.5,3.5
TARTELETTE FRAISE,17-08-2022,14,3.5
TARTELETTE FRAISE,18-08-2022,24.5,3.5
TARTELETTE FRAISE,19-08-2022,7,3.5
TARTELETTE FRAISE,20-08-2022,24.5,3.5
TARTELETTE FRAISE,21-08-2022,91,3.5
TARTELETTE FRAISE,22-08-2022,28,3.5
TARTELETTE FRAISE,23-08-2022,10.5,3.5
TARTELETTE FRAISE,24-08-2022,10.5,3.5
TARTELETTE FRAISE,25-08-2022,7,3.5
TARTELETTE FRAISE,26-08-2022,3.5,3.5
TARTELETTE FRAISE,27-08-2022,3.5,3.5
TARTELETTE FRAISE,28-08-2022,17.5,3.5
TARTELETTE FRAISE,29-08-2022,0,3.5
TARTELETTE FRAISE,30-08-2022,0,3.5
TARTELETTE FRAISE,31-08-2022,3.5,3.5
TARTELETTE FRAISE,01-09-2022,0,3.5
TARTELETTE FRAISE,02-09-2022,0,3.5
TARTELETTE FRAISE,03-09-2022,0,3.5
TARTELETTE FRAISE,04-09-2022,14,3.5
TARTELETTE FRAISE,05-09-2022,0,3.5
TARTELETTE FRAISE,06-09-2022,0,3.5
TARTELETTE FRAISE,07-09-2022,0,3.5
TARTELETTE FRAISE,08-09-2022,0,3.5
TARTELETTE FRAISE,09-09-2022,3.5,3.5
TARTELETTE FRAISE,10-09-2022,10.5,3.5
TARTELETTE FRAISE,11-09-2022,14,3.5
THE,06-02-2021,3,1.5
THE,07-02-2021,0,1.5
THE,08-02-2021,0,1.5
THE,09-02-2021,0,1.5
THE,10-02-2021,0,1.5
THE,11-02-2021,0,1.5
THE,12-02-2021,0,1.5
THE,13-02-2021,0,1.5
THE,14-02-2021,0,1.5
THE,15-02-2021,0,1.5
THE,16-02-2021,0,1.5
THE,17-02-2021,0,1.5
THE,18-02-2021,0,1.5
THE,19-02-2021,0,1.5
THE,20-02-2021,0,1.5
THE,21-02-2021,0,1.5
THE,22-02-2021,0,1.5
THE,23-02-2021,0,1.5
THE,24-02-2021,0,1.5
THE,25-02-2021,0,1.5
THE,26-02-2021,0,1.5
THE,27-02-2021,0,1.5
THE,28-02-2021,0,1.5
THE,01-03-2021,0,1.5
THE,02-03-2021,0,1.5
THE,03-03-2021,0,1.5
THE,04-03-2021,0,1.5
THE,05-03-2021,0,1.5
THE,06-03-2021,0,1.5
THE,07-03-2021,0,1.5
THE,08-03-2021,0,1.5
THE,09-03-2021,0,1.5
THE,10-03-2021,0,1.5
THE,11-03-2021,0,1.5
THE,12-03-2021,0,1.5
THE,13-03-2021,0,1.5
THE,14-03-2021,0,1.5
THE,15-03-2021,0,1.5
THE,16-03-2021,0,1.5
THE,17-03-2021,0,1.5
THE,18-03-2021,0,1.5
THE,19-03-2021,0,1.5
THE,20-03-2021,0,1.5
THE,21-03-2021,0,1.5
THE,22-03-2021,0,1.5
THE,23-03-2021,0,1.5
THE,24-03-2021,0,1.5
THE,25-03-2021,0,1.5
THE,26-03-2021,0,1.5
THE,27-03-2021,0,1.5
THE,28-03-2021,0,1.5
THE,29-03-2021,0,1.5
THE,30-03-2021,0,1.5
THE,31-03-2021,0,1.5
THE,01-04-2021,0,1.5
THE,02-04-2021,0,1.5
THE,03-04-2021,0,1.5
THE,04-04-2021,0,1.5
THE,05-04-2021,0,1.5
THE,06-04-2021,0,1.5
THE,07-04-2021,0,1.5
THE,08-04-2021,0,1.5
THE,09-04-2021,0,1.5
THE,10-04-2021,1.5,1.5
THE,11-04-2021,0,1.5
THE,12-04-2021,0,1.5
THE,13-04-2021,0,1.5
THE,14-04-2021,0,1.5
THE,15-04-2021,0,1.5
THE,16-04-2021,0,1.5
THE,17-04-2021,0,1.5
THE,18-04-2021,0,1.5
THE,19-04-2021,0,1.5
THE,20-04-2021,0,1.5
THE,21-04-2021,0,1.5
THE,22-04-2021,0,1.5
THE,23-04-2021,0,1.5
THE,24-04-2021,0,1.5
THE,25-04-2021,0,1.5
THE,26-04-2021,0,1.5
THE,27-04-2021,0,1.5
THE,28-04-2021,0,1.5
THE,29-04-2021,0,1.5
THE,30-04-2021,0,1.5
THE,01-05-2021,0,1.5
THE,02-05-2021,0,1.5
THE,03-05-2021,0,1.5
THE,04-05-2021,0,1.5
THE,05-05-2021,0,1.5
THE,06-05-2021,0,1.5
THE,07-05-2021,0,1.5
THE,08-05-2021,0,1.5
THE,09-05-2021,0,1.5
THE,10-05-2021,0,1.5
THE,11-05-2021,0,1.5
THE,12-05-2021,0,1.5
THE,13-05-2021,0,1.5
THE,14-05-2021,0,1.5
THE,15-05-2021,0,1.5
THE,16-05-2021,0,1.5
THE,17-05-2021,0,1.5
THE,18-05-2021,0,1.5
THE,19-05-2021,0,1.5
THE,20-05-2021,0,1.5
THE,21-05-2021,1.5,1.5
THE,22-05-2021,0,1.5
THE,23-05-2021,0,1.5
THE,24-05-2021,0,1.5
THE,25-05-2021,1.5,1.5
THE,26-05-2021,0,1.5
THE,27-05-2021,0,1.5
THE,28-05-2021,0,1.5
THE,29-05-2021,0,1.5
THE,30-05-2021,0,1.5
THE,31-05-2021,0,1.5
THE,01-06-2021,0,1.5
THE,02-06-2021,0,1.5
THE,03-06-2021,0,1.5
THE,04-06-2021,0,1.5
THE,05-06-2021,0,1.5
THE,06-06-2021,0,1.5
THE,07-06-2021,0,1.5
THE,08-06-2021,0,1.5
THE,09-06-2021,0,1.5
THE,10-06-2021,0,1.5
THE,11-06-2021,0,1.5
THE,12-06-2021,0,1.5
THE,13-06-2021,0,1.5
THE,14-06-2021,0,1.5
THE,15-06-2021,0,1.5
THE,16-06-2021,0,1.5
THE,17-06-2021,0,1.5
THE,18-06-2021,0,1.5
THE,19-06-2021,0,1.5
THE,20-06-2021,0,1.5
THE,21-06-2021,0,1.5
THE,22-06-2021,0,1.5
THE,23-06-2021,0,1.5
THE,24-06-2021,0,1.5
THE,25-06-2021,0,1.5
THE,26-06-2021,0,1.5
THE,27-06-2021,0,1.5
THE,28-06-2021,0,1.5
THE,29-06-2021,0,1.5
THE,30-06-2021,0,1.5
THE,01-07-2021,0,1.5
THE,02-07-2021,0,1.5
THE,03-07-2021,0,1.5
THE,04-07-2021,0,1.5
THE,05-07-2021,0,1.5
THE,06-07-2021,0,1.5
THE,07-07-2021,0,1.5
THE,08-07-2021,0,1.5
THE,09-07-2021,0,1.5
THE,10-07-2021,0,1.5
THE,11-07-2021,0,1.5
THE,12-07-2021,0,1.5
THE,13-07-2021,0,1.5
THE,14-07-2021,0,1.5
THE,15-07-2021,0,1.5
THE,16-07-2021,0,1.5
THE,17-07-2021,0,1.5
THE,18-07-2021,0,1.5
THE,19-07-2021,0,1.5
THE,20-07-2021,0,1.5
THE,21-07-2021,0,1.5
THE,22-07-2021,0,1.5
THE,23-07-2021,0,1.5
THE,24-07-2021,0,1.5
THE,25-07-2021,0,1.5
THE,26-07-2021,0,1.5
THE,27-07-2021,0,1.5
THE,28-07-2021,0,1.5
THE,29-07-2021,0,1.5
THE,30-07-2021,0,1.5
THE,31-07-2021,0,1.5
THE,01-08-2021,0,1.5
THE,02-08-2021,0,1.5
THE,03-08-2021,0,1.5
THE,04-08-2021,0,1.5
THE,05-08-2021,0,1.5
THE,06-08-2021,0,1.5
THE,07-08-2021,0,1.5
THE,08-08-2021,0,1.5
THE,09-08-2021,0,1.5
THE,10-08-2021,0,1.5
THE,11-08-2021,0,1.5
THE,12-08-2021,0,1.5
THE,13-08-2021,0,1.5
THE,14-08-2021,0,1.5
THE,15-08-2021,0,1.5
THE,16-08-2021,0,1.5
THE,17-08-2021,0,1.5
THE,18-08-2021,0,1.5
THE,19-08-2021,0,1.5
THE,20-08-2021,0,1.5
THE,21-08-2021,0,1.5
THE,22-08-2021,0,1.5
THE,23-08-2021,0,1.5
THE,24-08-2021,0,1.5
THE,25-08-2021,0,1.5
THE,26-08-2021,0,1.5
THE,27-08-2021,0,1.5
THE,28-08-2021,0,1.5
THE,29-08-2021,0,1.5
THE,30-08-2021,0,1.5
THE,31-08-2021,0,1.5
THE,01-09-2021,0,1.5
THE,02-09-2021,0,1.5
THE,03-09-2021,0,1.5
THE,04-09-2021,1.5,1.5
THE,05-09-2021,0,1.5
THE,06-09-2021,0,1.5
THE,07-09-2021,0,1.5
THE,08-09-2021,0,1.5
THE,09-09-2021,0,1.5
THE,10-09-2021,0,1.5
THE,11-09-2021,0,1.5
THE,12-09-2021,0,1.5
THE,13-09-2021,0,1.5
THE,14-09-2021,0,1.5
THE,15-09-2021,0,1.5
THE,16-09-2021,0,1.5
THE,17-09-2021,0,1.5
THE,18-09-2021,0,1.5
THE,19-09-2021,0,1.5
THE,20-09-2021,0,1.5
THE,21-09-2021,0,1.5
THE,22-09-2021,0,1.5
THE,23-09-2021,0,1.5
THE,24-09-2021,0,1.5
THE,25-09-2021,0,1.5
THE,26-09-2021,0,1.5
THE,27-09-2021,0,1.5
THE,28-09-2021,0,1.5
THE,29-09-2021,0,1.5
THE,30-09-2021,0,1.5
THE,01-10-2021,0,1.5
THE,02-10-2021,0,1.5
THE,03-10-2021,0,1.5
THE,04-10-2021,0,1.5
THE,05-10-2021,0,1.5
THE,06-10-2021,0,1.5
THE,07-10-2021,0,1.5
THE,08-10-2021,0,1.5
THE,09-10-2021,0,1.5
THE,10-10-2021,0,1.5
THE,11-10-2021,0,1.5
THE,12-10-2021,0,1.5
THE,13-10-2021,0,1.5
THE,14-10-2021,0,1.5
THE,15-10-2021,0,1.5
THE,16-10-2021,0,1.5
THE,17-10-2021,0,1.5
THE,18-10-2021,0,1.5
THE,19-10-2021,0,1.5
THE,20-10-2021,0,1.5
THE,21-10-2021,0,1.5
THE,22-10-2021,0,1.5
THE,23-10-2021,0,1.5
THE,24-10-2021,0,1.5
THE,25-10-2021,0,1.5
THE,26-10-2021,0,1.5
THE,27-10-2021,0,1.5
THE,28-10-2021,0,1.5
THE,29-10-2021,0,1.5
THE,30-10-2021,0,1.5
THE,31-10-2021,0,1.5
THE,01-11-2021,0,1.5
THE,02-11-2021,0,1.5
THE,03-11-2021,0,1.5
THE,04-11-2021,0,1.5
THE,05-11-2021,0,1.5
THE,06-11-2021,0,1.5
THE,07-11-2021,0,1.5
THE,08-11-2021,0,1.5
THE,09-11-2021,0,1.5
THE,10-11-2021,0,1.5
THE,11-11-2021,0,1.5
THE,12-11-2021,0,1.5
THE,13-11-2021,0,1.5
THE,14-11-2021,0,1.5
THE,15-11-2021,0,1.5
THE,16-11-2021,0,1.5
THE,17-11-2021,0,1.5
THE,18-11-2021,0,1.5
THE,19-11-2021,0,1.5
THE,20-11-2021,0,1.5
THE,21-11-2021,1.5,1.5
TRADITIONAL BAGUETTE,02-01-2021,153.6,1.2
TRADITIONAL BAGUETTE,03-01-2021,205.2,1.2
TRADITIONAL BAGUETTE,04-01-2021,153.6,1.2
TRADITIONAL BAGUETTE,05-01-2021,118.8,1.2
TRADITIONAL BAGUETTE,06-01-2021,0,1.2
TRADITIONAL BAGUETTE,07-01-2021,130.8,1.2
TRADITIONAL BAGUETTE,08-01-2021,93.6,1.2
TRADITIONAL BAGUETTE,09-01-2021,162,1.2
TRADITIONAL BAGUETTE,10-01-2021,168,1.2
TRADITIONAL BAGUETTE,11-01-2021,105.6,1.2
TRADITIONAL BAGUETTE,12-01-2021,85.2,1.2
TRADITIONAL BAGUETTE,13-01-2021,0,1.2
TRADITIONAL BAGUETTE,14-01-2021,92.4,1.2
TRADITIONAL BAGUETTE,15-01-2021,102,1.2
TRADITIONAL BAGUETTE,16-01-2021,156,1.2
TRADITIONAL BAGUETTE,17-01-2021,184.8,1.2
TRADITIONAL BAGUETTE,18-01-2021,96,1.2
TRADITIONAL BAGUETTE,19-01-2021,112.8,1.2
TRADITIONAL BAGUETTE,20-01-2021,0,1.2
TRADITIONAL BAGUETTE,21-01-2021,117.6,1.2
TRADITIONAL BAGUETTE,22-01-2021,100.8,1.2
TRADITIONAL BAGUETTE,23-01-2021,127.2,1.2
TRADITIONAL BAGUETTE,24-01-2021,171.6,1.2
TRADITIONAL BAGUETTE,25-01-2021,103.2,1.2
TRADITIONAL BAGUETTE,26-01-2021,84,1.2
TRADITIONAL BAGUETTE,27-01-2021,0,1.2
TRADITIONAL BAGUETTE,28-01-2021,85.2,1.2
TRADITIONAL BAGUETTE,29-01-2021,81.6,1.2
TRADITIONAL BAGUETTE,30-01-2021,135.6,1.2
TRADITIONAL BAGUETTE,31-01-2021,174,1.2
TRADITIONAL BAGUETTE,01-02-2021,86.4,1.2
TRADITIONAL BAGUETTE,02-02-2021,115.2,1.2
TRADITIONAL BAGUETTE,03-02-2021,0,1.2
TRADITIONAL BAGUETTE,04-02-2021,109.2,1.2
TRADITIONAL BAGUETTE,05-02-2021,136.8,1.2
TRADITIONAL BAGUETTE,06-02-2021,157.2,1.2
TRADITIONAL BAGUETTE,07-02-2021,200.4,1.2
TRADITIONAL BAGUETTE,08-02-2021,127.2,1.2
TRADITIONAL BAGUETTE,09-02-2021,103.2,1.2
TRADITIONAL BAGUETTE,10-02-2021,0,1.2
TRADITIONAL BAGUETTE,11-02-2021,84,1.2
TRADITIONAL BAGUETTE,12-02-2021,105.6,1.2
TRADITIONAL BAGUETTE,13-02-2021,136.8,1.2
TRADITIONAL BAGUETTE,14-02-2021,200.4,1.2
TRADITIONAL BAGUETTE,15-02-2021,162,1.2
TRADITIONAL BAGUETTE,16-02-2021,129.6,1.2
TRADITIONAL BAGUETTE,17-02-2021,0,1.2
TRADITIONAL BAGUETTE,18-02-2021,105.6,1.2
TRADITIONAL BAGUETTE,19-02-2021,148.8,1.2
TRADITIONAL BAGUETTE,20-02-2021,198,1.2
TRADITIONAL BAGUETTE,21-02-2021,297.6,1.2
TRADITIONAL BAGUETTE,22-02-2021,196.8,1.2
TRADITIONAL BAGUETTE,23-02-2021,216,1.2
TRADITIONAL BAGUETTE,24-02-2021,0,1.2
TRADITIONAL BAGUETTE,25-02-2021,252,1.2
TRADITIONAL BAGUETTE,26-02-2021,266.4,1.2
TRADITIONAL BAGUETTE,27-02-2021,412.8,1.2
TRADITIONAL BAGUETTE,28-02-2021,511.2,1.2
TRADITIONAL BAGUETTE,01-03-2021,241.2,1.2
TRADITIONAL BAGUETTE,02-03-2021,238.8,1.2
TRADITIONAL BAGUETTE,03-03-2021,0,1.2
TRADITIONAL BAGUETTE,04-03-2021,232.8,1.2
TRADITIONAL BAGUETTE,05-03-2021,230.4,1.2
TRADITIONAL BAGUETTE,06-03-2021,331.2,1.2
TRADITIONAL BAGUETTE,07-03-2021,326.4,1.2
TRADITIONAL BAGUETTE,08-03-2021,162,1.2
TRADITIONAL BAGUETTE,09-03-2021,158.4,1.2
TRADITIONAL BAGUETTE,10-03-2021,0,1.2
TRADITIONAL BAGUETTE,11-03-2021,162,1.2
TRADITIONAL BAGUETTE,12-03-2021,156,1.2
TRADITIONAL BAGUETTE,13-03-2021,235.2,1.2
TRADITIONAL BAGUETTE,14-03-2021,344.4,1.2
TRADITIONAL BAGUETTE,15-03-2021,163.2,1.2
TRADITIONAL BAGUETTE,16-03-2021,182.4,1.2
TRADITIONAL BAGUETTE,17-03-2021,0,1.2
TRADITIONAL BAGUETTE,18-03-2021,110.4,1.2
TRADITIONAL BAGUETTE,19-03-2021,120,1.2
TRADITIONAL BAGUETTE,20-03-2021,273.6,1.2
TRADITIONAL BAGUETTE,21-03-2021,284.4,1.2
TRADITIONAL BAGUETTE,22-03-2021,174,1.2
TRADITIONAL BAGUETTE,23-03-2021,142.8,1.2
TRADITIONAL BAGUETTE,24-03-2021,0,1.2
TRADITIONAL BAGUETTE,25-03-2021,171.6,1.2
TRADITIONAL BAGUETTE,26-03-2021,147.6,1.2
TRADITIONAL BAGUETTE,27-03-2021,169.2,1.2
TRADITIONAL BAGUETTE,28-03-2021,276,1.2
TRADITIONAL BAGUETTE,29-03-2021,156,1.2
TRADITIONAL BAGUETTE,30-03-2021,169.2,1.2
TRADITIONAL BAGUETTE,31-03-2021,0,1.2
TRADITIONAL BAGUETTE,01-04-2021,135.6,1.2
TRADITIONAL BAGUETTE,02-04-2021,178.8,1.2
TRADITIONAL BAGUETTE,03-04-2021,352.8,1.2
TRADITIONAL BAGUETTE,04-04-2021,480,1.2
TRADITIONAL BAGUETTE,05-04-2021,301.2,1.2
TRADITIONAL BAGUETTE,06-04-2021,195.6,1.2
TRADITIONAL BAGUETTE,07-04-2021,0,1.2
TRADITIONAL BAGUETTE,08-04-2021,174,1.2
TRADITIONAL BAGUETTE,09-04-2021,164.4,1.2
TRADITIONAL BAGUETTE,10-04-2021,213.6,1.2
TRADITIONAL BAGUETTE,11-04-2021,320.4,1.2
TRADITIONAL BAGUETTE,12-04-2021,204,1.2
TRADITIONAL BAGUETTE,13-04-2021,193.2,1.2
TRADITIONAL BAGUETTE,14-04-2021,141.6,1.2
TRADITIONAL BAGUETTE,15-04-2021,165.6,1.2
TRADITIONAL BAGUETTE,16-04-2021,202.8,1.2
TRADITIONAL BAGUETTE,17-04-2021,260.4,1.2
TRADITIONAL BAGUETTE,18-04-2021,394.8,1.2
TRADITIONAL BAGUETTE,19-04-2021,163.2,1.2
TRADITIONAL BAGUETTE,20-04-2021,252,1.2
TRADITIONAL BAGUETTE,21-04-2021,193.2,1.2
TRADITIONAL BAGUETTE,22-04-2021,238.8,1.2
TRADITIONAL BAGUETTE,23-04-2021,211.2,1.2
TRADITIONAL BAGUETTE,24-04-2021,316.8,1.2
TRADITIONAL BAGUETTE,25-04-2021,352.8,1.2
TRADITIONAL BAGUETTE,26-04-2021,163.2,1.2
TRADITIONAL BAGUETTE,27-04-2021,127.2,1.2
TRADITIONAL BAGUETTE,28-04-2021,168,1.2
TRADITIONAL BAGUETTE,29-04-2021,159.6,1.2
TRADITIONAL BAGUETTE,30-04-2021,162,1.2
TRADITIONAL BAGUETTE,01-05-2021,292.8,1.2
TRADITIONAL BAGUETTE,02-05-2021,361.2,1.2
TRADITIONAL BAGUETTE,03-05-2021,187.2,1.2
TRADITIONAL BAGUETTE,04-05-2021,196.8,1.2
TRADITIONAL BAGUETTE,05-05-2021,202.8,1.2
TRADITIONAL BAGUETTE,06-05-2021,164.4,1.2
TRADITIONAL BAGUETTE,07-05-2021,157.2,1.2
TRADITIONAL BAGUETTE,08-05-2021,296.4,1.2
TRADITIONAL BAGUETTE,09-05-2021,392.4,1.2
TRADITIONAL BAGUETTE,10-05-2021,199.2,1.2
TRADITIONAL BAGUETTE,11-05-2021,174,1.2
TRADITIONAL BAGUETTE,12-05-2021,289.2,1.2
TRADITIONAL BAGUETTE,13-05-2021,445.2,1.2
TRADITIONAL BAGUETTE,14-05-2021,499.2,1.2
TRADITIONAL BAGUETTE,15-05-2021,578.4,1.2
TRADITIONAL BAGUETTE,16-05-2021,507.6,1.2
TRADITIONAL BAGUETTE,17-05-2021,0,1.2
TRADITIONAL BAGUETTE,18-05-2021,0,1.2
TRADITIONAL BAGUETTE,19-05-2021,0,1.2
TRADITIONAL BAGUETTE,20-05-2021,0,1.2
TRADITIONAL BAGUETTE,21-05-2021,121.2,1.2
TRADITIONAL BAGUETTE,22-05-2021,332.4,1.2
TRADITIONAL BAGUETTE,23-05-2021,487.2,1.2
TRADITIONAL BAGUETTE,24-05-2021,418.8,1.2
TRADITIONAL BAGUETTE,25-05-2021,166.8,1.2
TRADITIONAL BAGUETTE,26-05-2021,153.6,1.2
TRADITIONAL BAGUETTE,27-05-2021,144,1.2
TRADITIONAL BAGUETTE,28-05-2021,177.6,1.2
TRADITIONAL BAGUETTE,29-05-2021,279.6,1.2
TRADITIONAL BAGUETTE,30-05-2021,390,1.2
TRADITIONAL BAGUETTE,31-05-2021,151.2,1.2
TRADITIONAL BAGUETTE,01-06-2021,181.2,1.2
TRADITIONAL BAGUETTE,02-06-2021,103.2,1.2
TRADITIONAL BAGUETTE,03-06-2021,140.4,1.2
TRADITIONAL BAGUETTE,04-06-2021,172.8,1.2
TRADITIONAL BAGUETTE,05-06-2021,212.4,1.2
TRADITIONAL BAGUETTE,06-06-2021,394.8,1.2
TRADITIONAL BAGUETTE,07-06-2021,139.2,1.2
TRADITIONAL BAGUETTE,08-06-2021,138,1.2
TRADITIONAL BAGUETTE,09-06-2021,124.8,1.2
TRADITIONAL BAGUETTE,10-06-2021,133.2,1.2
TRADITIONAL BAGUETTE,11-06-2021,129.6,1.2
TRADITIONAL BAGUETTE,12-06-2021,267.6,1.2
TRADITIONAL BAGUETTE,13-06-2021,454.8,1.2
TRADITIONAL BAGUETTE,14-06-2021,162,1.2
TRADITIONAL BAGUETTE,15-06-2021,134.4,1.2
TRADITIONAL BAGUETTE,16-06-2021,163.2,1.2
TRADITIONAL BAGUETTE,17-06-2021,132,1.2
TRADITIONAL BAGUETTE,18-06-2021,145.2,1.2
TRADITIONAL BAGUETTE,19-06-2021,255.6,1.2
TRADITIONAL BAGUETTE,20-06-2021,388.8,1.2
TRADITIONAL BAGUETTE,21-06-2021,207.6,1.2
TRADITIONAL BAGUETTE,22-06-2021,152.4,1.2
TRADITIONAL BAGUETTE,23-06-2021,148.8,1.2
TRADITIONAL BAGUETTE,24-06-2021,171.6,1.2
TRADITIONAL BAGUETTE,25-06-2021,165.6,1.2
TRADITIONAL BAGUETTE,26-06-2021,260.4,1.2
TRADITIONAL BAGUETTE,27-06-2021,429.6,1.2
TRADITIONAL BAGUETTE,28-06-2021,186,1.2
TRADITIONAL BAGUETTE,29-06-2021,156,1.2
TRADITIONAL BAGUETTE,30-06-2021,188.4,1.2
TRADITIONAL BAGUETTE,01-07-2021,168,1.2
TRADITIONAL BAGUETTE,02-07-2021,164.4,1.2
TRADITIONAL BAGUETTE,03-07-2021,322.8,1.2
TRADITIONAL BAGUETTE,04-07-2021,390,1.2
TRADITIONAL BAGUETTE,05-07-2021,237.6,1.2
TRADITIONAL BAGUETTE,06-07-2021,202.8,1.2
TRADITIONAL BAGUETTE,07-07-2021,240,1.2
TRADITIONAL BAGUETTE,08-07-2021,252,1.2
TRADITIONAL BAGUETTE,09-07-2021,252,1.2
TRADITIONAL BAGUETTE,10-07-2021,421.2,1.2
TRADITIONAL BAGUETTE,11-07-2021,525.6,1.2
TRADITIONAL BAGUETTE,12-07-2021,414,1.2
TRADITIONAL BAGUETTE,13-07-2021,351.6,1.2
TRADITIONAL BAGUETTE,14-07-2021,483.6,1.2
TRADITIONAL BAGUETTE,15-07-2021,402,1.2
TRADITIONAL BAGUETTE,16-07-2021,328.8,1.2
TRADITIONAL BAGUETTE,17-07-2021,556.8,1.2
TRADITIONAL BAGUETTE,18-07-2021,295.2,1.2
TRADITIONAL BAGUETTE,19-07-2021,403.2,1.2
TRADITIONAL BAGUETTE,20-07-2021,376.8,1.2
TRADITIONAL BAGUETTE,21-07-2021,352.8,1.2
TRADITIONAL BAGUETTE,22-07-2021,271.2,1.2
TRADITIONAL BAGUETTE,23-07-2021,309.6,1.2
TRADITIONAL BAGUETTE,24-07-2021,460.8,1.2
TRADITIONAL BAGUETTE,25-07-2021,526.8,1.2
TRADITIONAL BAGUETTE,26-07-2021,428.4,1.2
TRADITIONAL BAGUETTE,27-07-2021,346.8,1.2
TRADITIONAL BAGUETTE,28-07-2021,373.2,1.2
TRADITIONAL BAGUETTE,29-07-2021,378,1.2
TRADITIONAL BAGUETTE,30-07-2021,374.4,1.2
TRADITIONAL BAGUETTE,31-07-2021,472.8,1.2
TRADITIONAL BAGUETTE,01-08-2021,586.8,1.2
TRADITIONAL BAGUETTE,02-08-2021,428.4,1.2
TRADITIONAL BAGUETTE,03-08-2021,405.6,1.2
TRADITIONAL BAGUETTE,04-08-2021,403.2,1.2
TRADITIONAL BAGUETTE,05-08-2021,452.4,1.2
TRADITIONAL BAGUETTE,06-08-2021,380.4,1.2
TRADITIONAL BAGUETTE,07-08-2021,540,1.2
TRADITIONAL BAGUETTE,08-08-2021,631.2,1.2
TRADITIONAL BAGUETTE,09-08-2021,540,1.2
TRADITIONAL BAGUETTE,10-08-2021,452.4,1.2
TRADITIONAL BAGUETTE,11-08-2021,538.8,1.2
TRADITIONAL BAGUETTE,12-08-2021,556.8,1.2
TRADITIONAL BAGUETTE,13-08-2021,441.6,1.2
TRADITIONAL BAGUETTE,14-08-2021,637.2,1.2
TRADITIONAL BAGUETTE,15-08-2021,646.8,1.2
TRADITIONAL BAGUETTE,16-08-2021,578.4,1.2
TRADITIONAL BAGUETTE,17-08-2021,408,1.2
TRADITIONAL BAGUETTE,18-08-2021,523.2,1.2
TRADITIONAL BAGUETTE,19-08-2021,466.8,1.2
TRADITIONAL BAGUETTE,20-08-2021,375.6,1.2
TRADITIONAL BAGUETTE,21-08-2021,499.2,1.2
TRADITIONAL BAGUETTE,22-08-2021,573.6,1.2
TRADITIONAL BAGUETTE,23-08-2021,356.4,1.2
